274735455621218304,2012-12-01 04:43:31 +0000,Anyone on the new Myspace?,
274724366648999936,2012-12-01 03:59:27 +0000,This is really cool.,
274720535945043968,2012-12-01 03:44:14 +0000,Nice! http://t.co/pVaUY0cQ,http://dlnz.me/gVgk
274707180173803521,2012-12-01 02:51:10 +0000,@Failgunner For sure. I’m curious what’s gonna be in KLP.,
274706739641868288,2012-12-01 02:49:25 +0000,@Failgunner If you order today, shipping time for the 8GB is 8-9 weeks….,
274706327979298816,2012-12-01 02:47:47 +0000,@Failgunner I didn’t get it yet, lol. I think shipping was 2-3 weeks :/,
274706103386918914,2012-12-01 02:46:53 +0000,@Failgunner Oh, cool!,
274705895634661377,2012-12-01 02:46:03 +0000,@Failgunner I hope they change that lockscreen clock design soon. The bold hour is really ugly, imo.,
274705436761006084,2012-12-01 02:44:14 +0000,@Failgunner N7?,
274662616117428224,2012-11-30 23:54:05 +0000,@MathieuWhite Thanks! 😄,
274659929435013121,2012-11-30 23:43:24 +0000,@zenimpulse Lol, if only!,
274659712681779201,2012-11-30 23:42:33 +0000,Mobile iTunes 11 on @dribbble: http://t.co/kvGtEnor,http://dlnz.me/GEcy
274630171150139392,2012-11-30 21:45:09 +0000,@zenimpulse It’s just the beginning lol http://t.co/Yiimzcdf,http://www.engadget.com/2012/02/13/apple-patent-interactive-3d-interface/
274629532143742977,2012-11-30 21:42:37 +0000,@zenimpulse The lockscreen highlights in 6.1 do it now too.,
274626508700667905,2012-11-30 21:30:36 +0000,North Korea Has Found a Secret Unicorn Lair, Apparently http://t.co/IF1umFTa,http://www.theatlanticwire.com/global/2012/11/north-korea-says-they-unearthed-unicorn-lair/59483/
274280428918149122,2012-11-29 22:35:24 +0000,RT @sdw: Given the history of new iTunes design changes affecting Mac OS X UI, we can now expect Helvetica to become the system font.,
274269384502018051,2012-11-29 21:51:31 +0000,@MikeBeas @mantia @Dexwell_ It looks like an over styled Dribbble iTunes replacement icon imo.,
274268427038908417,2012-11-29 21:47:43 +0000,@mantia The new one is such a step back, especially the smaller sized ones.,
274268146368671744,2012-11-29 21:46:36 +0000,So much better http://t.co/rkCjuM4V,
