119887082188582912,2011-09-30 21:31:22 +0000,Listening to @markjardine and @tapbot_paul on @founderstalk http://t.co/FdXMeIgt,http://c.dlnz.me/AZwf
119492057889914880,2011-09-29 19:21:41 +0000,Sunny with Clouds http://t.co/Agro8aIz,http://instagr.am/p/OkZJC/
119230911240876033,2011-09-29 02:03:59 +0000,Does anyone know why every time I turn my computer back on, all my files and folders on the desktop are rearranged?,
119230093666172929,2011-09-29 02:00:44 +0000,Clever! Atomic Chef @dribbble: http://t.co/w6V8yPoE,http://drbl.in/bZiM
118856878175436801,2011-09-28 01:17:42 +0000,Temple Run is a pretty addictive game,
118840405109383168,2011-09-28 00:12:15 +0000,@kkrewink Rdio,
118780624021622784,2011-09-27 20:14:42 +0000,Street Light http://t.co/ABHM0psD,http://instagr.am/p/OYv7u/
118418632647778305,2011-09-26 20:16:16 +0000,RT @diktracy: Anyone complaining about the @gowalla update, u don't get it. @Foursquare for you're everyday check-ins, Gowalla for thing ...,
118137208199852032,2011-09-26 01:37:59 +0000,@hotcereal Haha my friends. That's the last one,
118136370706386944,2011-09-26 01:34:40 +0000,@hotcereal Sorry for asking again, can you add zizzamian to the whitelist too :),
118106396683284480,2011-09-25 23:35:33 +0000,@kkrewink Haha,
118106088783613952,2011-09-25 23:34:20 +0000,@kkrewink My friend has one...,
118101117107314689,2011-09-25 23:14:35 +0000,@hotcereal I'm in there now lol,
118100307925409793,2011-09-25 23:11:22 +0000,@hotcereal christian,
118099629748400128,2011-09-25 23:08:40 +0000,@hotcereal Also, how do you get your name to display(~name) instead of your username?,
118093403790643200,2011-09-25 22:43:56 +0000,@hotcereal Anything I can download to use so nobody can destroy things I build?,
118093326552547328,2011-09-25 22:43:37 +0000,@hotcereal Thanks! And btw, someone completely demolished the apple store and built on top of it.,
118088226601836544,2011-09-25 22:23:21 +0000,@hotcereal Can you add ajpoker to the whitelist for Soapcraft, please :),
118047143654199296,2011-09-25 19:40:06 +0000,RT @zeldman: Using @foursquare feels like clipping coupons. When I use @gowalla I'm not just sharing a good experience, I'm *having* one.,
118021965943545856,2011-09-25 18:00:04 +0000,@gadgetero It was the first double rainbow I ever saw!,
117997729455677440,2011-09-25 16:23:45 +0000,Rainbow http://t.co/2dyzZUVZ,http://instagr.am/p/OKqwW/
117736390296473600,2011-09-24 23:05:17 +0000,Open http://t.co/HcfriNUZ,http://instagr.am/p/OE70W/
117422359891292160,2011-09-24 02:17:26 +0000,@jw Sent! and well deserved!,
117420757449052161,2011-09-24 02:11:04 +0000,@jw Thanks so much Josh! Really love the new update! Already got new friends of mine to join, they love it also. Keep up the great work :),
117419188804526080,2011-09-24 02:04:50 +0000,@jw I sent you guys an email yesterday & tweet today about a passport bug. Didn't know if you got it or not. My email is cxd1207[at]yahoo,
117398518288760832,2011-09-24 00:42:42 +0000,RT @awilkinson: Facebook app coming from MetaLab. Soon.,
117378113528270848,2011-09-23 23:21:37 +0000,@gowalla I sent you guys an email yesterday and didn't get a response yet? Didn't know if you got it or not, my email is cxd1207[at]yahoo,
117059765942747136,2011-09-23 02:16:37 +0000,RT @joehewitt: Timeline is one feature Google+ can't copy, since they only have about 10 minutes of your life on file.,
116979035006971905,2011-09-22 20:55:49 +0000,@gowalla When I'm in Guides view, the Spots and Lists Near button displays "null" http://t.co/uCViWmcF,http://c.dlnz.me/ANnA
116968385979498496,2011-09-22 20:13:31 +0000,@maxvoltar Woah! Congrats to you and the team!,
116957448773976066,2011-09-22 19:30:03 +0000,RT @maxvoltar: Gowalla 4.0 is here, a complete rebuild product for the web, iPhone and Android: http://mxv.lt/AKx3,
116635746705743873,2011-09-21 22:11:43 +0000,RT @jw: Not only are we launching a new site, new iPhone app and new Android app… looks like the @Gowalla twitter page got some love too.,
116244365147516928,2011-09-20 20:16:31 +0000,Instagram @dribbble: http://t.co/Ds4ACn30,http://drbl.in/bWDt
116188383021252608,2011-09-20 16:34:03 +0000,RT @instagram: Introducing Instagram v2.0: http://t.co/J4FS5CDS,http://bit.ly/o0IJ6r
115951096035414016,2011-09-20 00:51:10 +0000,@dwaldron Haha np. Do you think if I ask you on aim you would know?,
115949727656325121,2011-09-20 00:45:43 +0000,@dwaldron ROTFL


LITERALLY,
115912551648329728,2011-09-19 22:18:00 +0000,RT @kickoffapp: We're giving away 10 free one-year Team plans for @kickoffapp, RT for your chance to win! :),
115546218872045568,2011-09-18 22:02:19 +0000,@NateBoat @MathieuWhite We figured it out, it doesn't show up because he lives in Canada,
115503298387255296,2011-09-18 19:11:46 +0000,Rotating Calendar.app into landscape shows a week view? That's new to me!,
115263646438916096,2011-09-18 03:19:29 +0000,2011 NL East Champions! http://t.co/Kt7gwksn,http://c.dlnz.me/AD0P
115262987924815872,2011-09-18 03:16:52 +0000,@kkrewink O, ok :P,
115262467155828736,2011-09-18 03:14:48 +0000,@kkrewink wat?,
115262033049559040,2011-09-18 03:13:04 +0000,@kkrewink Have you seen this? http://t.co/KX5zP95q,http://c.dlnz.me/AEfF
115260367655022592,2011-09-18 03:06:27 +0000,@kkrewink Hahaha,
115252736857092096,2011-09-18 02:36:08 +0000,Fireworks http://t.co/E7sUxdtl,http://instagr.am/p/NY3-4/
115162520741871618,2011-09-17 20:37:39 +0000,@TylerGalpin Good idea, eh ;),
115151339356553216,2011-09-17 19:53:13 +0000,@TylerGalpin Or you could just update the website and twitter manually. haha,
115151125493190657,2011-09-17 19:52:22 +0000,@TylerGalpin Make a website and twitter account for it. When you turn the stream on, it updates the websites status and auto tweets ;),
115142470479790080,2011-09-17 19:17:58 +0000,@prekesh It confused me last night, haha http://t.co/mHorTH1T,http://c.dlnz.me/AD9I
114892504956018688,2011-09-17 02:44:42 +0000,Got a Moleskin today! Now I have to order a pen online since no where local has the one I want.,
114881323067379712,2011-09-17 02:00:16 +0000,@TylerGalpin Me :),
114852329643196416,2011-09-17 00:05:03 +0000,RT @dwaldron: Best Craigslist post of all time? I think so! http://t.co/SeI4tP6t,http://seattle.craigslist.org/est/spo/2597736393.html
114806568339509248,2011-09-16 21:03:13 +0000,Working on some sound effects.,
114799598341595136,2011-09-16 20:35:31 +0000,Wow, Apple stock broke $400 today! http://t.co/uWWBot69,http://c.dlnz.me/AAyu
114796789437177856,2011-09-16 20:24:22 +0000,Check out Bitcasa: Infinite Storage On Your Desktop http://t.co/XWP859xC,http://c.dlnz.me/ACKK
114787177942102016,2011-09-16 19:46:10 +0000,If you missed it yesterday, I @dribbble'd : Glyphs http://t.co/GlmLwGoh,http://c.dlnz.me/A9N8
114442967812538368,2011-09-15 20:58:24 +0000,Glyphs @dribbble: http://t.co/GlmLwGoh,http://c.dlnz.me/A9N8
