186165576467619840,2012-03-31 18:58:26 +0000,Sky http://t.co/MjykJIEQ,http://instagr.am/p/I2QKfZDr_d/
185566477628354560,2012-03-30 03:17:50 +0000,@toddsherman Thanks!,
185524197894795264,2012-03-30 00:29:50 +0000,@dlanham What stylus do you use?,
185518664152399873,2012-03-30 00:07:50 +0000,@SteveStreza They do.,
185514325304283138,2012-03-29 23:50:36 +0000,@matthewrex What's your email,
185466196693491713,2012-03-29 20:39:22 +0000,#MadeWithPaper @tweetbot icon http://t.co/ugwis2is http://t.co/NP6ADJj6,http://paper.fiftythree.com
185450711578980353,2012-03-29 19:37:49 +0000,@TylerGalpin Omg, hahahaha,
185351369086087169,2012-03-29 13:03:04 +0000,@gt @flyosity The Sensu looks like the one to get http://t.co/1G4S0HpI,http://c.dlnz.me/FPZZ
185233899121676288,2012-03-29 05:16:17 +0000,@mynameisraj Do you recommend the Cosmonaut? Or another stylus?,
185218771668058112,2012-03-29 04:16:11 +0000,RT @FiftyThree: Welcome to the world, Paper: https://t.co/3sekRs0p,https://vimeo.com/37254322
185217368790806529,2012-03-29 04:10:36 +0000,iPad apps don't get better than this! Introducing Paper from @fiftythree http://t.co/6vCGYVzj,http://c.dlnz.me/FQZT
185193588622241792,2012-03-29 02:36:06 +0000,@tapbot_paul Thank. You!,
184864724113043456,2012-03-28 04:49:19 +0000,@kkrewink le sigh,
184864494353268736,2012-03-28 04:48:24 +0000,@kkrewink c'mon http://t.co/k1RCb0Av,http://c.dlnz.me/FMwx
184864051971620864,2012-03-28 04:46:39 +0000,@kkrewink 2000 Linkin Park,
184850810730061824,2012-03-28 03:54:02 +0000,@kleinmaetschke and it's great when you hear the sent message sound 20 minutes after sending it #imessageftw,
184798405430755329,2012-03-28 00:25:47 +0000,@tomricci Hey, what replacement icons are you using for Finder, Mail, Safari, iTunes, and Trash?,
184059884944375809,2012-03-25 23:31:10 +0000,Woah. Galaxy NGC 3190 by @javierocasio on @dribbble: http://t.co/UPYBtIhW,http://drbl.in/dxDW
