32281352300662784,2011-02-01 03:37:28 +0000,Is Ecoute 2 worth it?,
32277530476019712,2011-02-01 03:22:17 +0000,RT @rmxdave: Gotta say, the New New Digg looks promising ( http://t.co/Hm0X2Ue ) Tell ya what, fix the API and I'll build Digloo 2 :),http://about.digg.com/blog/new-design-promotion-stats-and-more-notifications
32272105982660608,2011-02-01 03:00:44 +0000,RT @kevinrose: really liking the new @digg redesign that just went live (logged in users only), nice job @digg crew,
32271573176025089,2011-02-01 02:58:37 +0000,@joshuatopolsky Did you guys get review Verizon iPhone yet? http://t.co/vGPHwZq,http://www.macstories.net/news/apple-releases-ios-4-2-6-for-verizon-iphone/
32259494536810496,2011-02-01 02:10:37 +0000,@MathieuWhite Theres not :(,
32258785934315520,2011-02-01 02:07:48 +0000,How can Weet for Mac be 9.99????,
32227401123495936,2011-02-01 00:03:05 +0000,Love the new @digg website! http://instagr.am/p/BUej3/,
32226694848839680,2011-02-01 00:00:17 +0000,Follow me on @digg http://t.co/hHNHA4g,http://digg.com/cxd1207
32223620411428864,2011-01-31 23:48:04 +0000,@digg Really like the new design. All we need now is a new iPhone app and i'll be using digg 24/7,
32222249628995584,2011-01-31 23:42:37 +0000,Really like the new digg cc:/ @digg,
32195592759287808,2011-01-31 21:56:42 +0000,Awesome button animation http://t.co/jUVATF9,http://m.madebycanvas.com/things/backflip.html
32193192291991552,2011-01-31 21:47:09 +0000,@throwboy Its cool just was curious where it is lol,
32190902604668928,2011-01-31 21:38:03 +0000,@throwboy Do you have an email I can contact you with?,
32190344376352768,2011-01-31 21:35:50 +0000,RT @iconfinder: 6 new icon sets by Jonas Rask and 1 by @chrisdalonz - take a look: http://t.co/PEROWf0,http://www.iconfinder.com/browse
32190115291865088,2011-01-31 21:34:56 +0000,@brdrck Nice submit and cancel button!,
32183429135081474,2011-01-31 21:08:22 +0000,Do the gesture in a circle too! Looks cool,
32183174167527424,2011-01-31 21:07:21 +0000,Cool Twitter for Mac Trick: While looking at your timeline hold shift on your keyboard and do a 3 finger gesture up and down.Try it slow too,
32182417527676928,2011-01-31 21:04:20 +0000,@jw STOP TEASING US ANDROID USERS! lol,
32181990203596800,2011-01-31 21:02:39 +0000,@DLB1752 Do you prefer the bumper of Pixelskin HD?,
32180082499919873,2011-01-31 20:55:04 +0000,@kennyadr Well lucky you :)))))) lol,
32179795638886400,2011-01-31 20:53:55 +0000,@kennyadr Your almost 1st most popular on dribbble http://t.co/EHlDVKB,http://dribbble.com/shots/popular/
32178691714850816,2011-01-31 20:49:32 +0000,RT @jw: Holy crap. Gowalla 3 beta for Android is so so hot. Looks like I'll be using my Droid again for a while. (no, it's not public yet),
32178266680860672,2011-01-31 20:47:51 +0000,@jw Please release it this week,
32176921714360320,2011-01-31 20:42:30 +0000,60 followers on @dribbble!,
32167498526752769,2011-01-31 20:05:03 +0000,@DavidDiFranco Remember this? http://t.co/426RXe7 Hysterical every time I watch it,http://www.twitvid.com/275E9
32141855189630976,2011-01-31 18:23:10 +0000,@iconfinder_help And change the name and link for these too http://t.co/vkMGNc0,http://www.iconfinder.com/search/?q=iconset:Social_Network_Icons_gloss
32139251785142272,2011-01-31 18:12:49 +0000,@iconfinder_help Hey! Saw my icons on the website. Thanks. Can you change the mistake on my name Chris Dalonzo (cont) http://t.co/tTwIyTk,http://tl.gd/8gv6dk
32136589786218496,2011-01-31 18:02:14 +0000,RT @deaxon: Click the sign in button on http://t.co/b3Zq0KY Pretty cool isn't it? :),http://m.madebycanvas.com/things/backflip.html
32135644675317760,2011-01-31 17:58:29 +0000,RT @keeg: Got a sneak peek at Gowalla 3 for Android. Holy cow! @xeeton and @mcalliph are knocking it outta the park.,
31948804190109696,2011-01-31 05:36:03 +0000,@ChrisBaroni Down,
31925036755451907,2011-01-31 04:01:36 +0000,Sorry for all the links :D Thats all,
31924933525241856,2011-01-31 04:01:11 +0000,Grooveshark for Mac Icon - http://t.co/lbTEKJr http://t.co/BU57sMq http://t.co/fjecCXB,http://drbl.in/NKN,http://forr.st/~Rxy,http://dlov.es/~3ad
31924597167226880,2011-01-31 03:59:51 +0000,Grooveshark for Mac Icon - @forrst http://forr.st/~Rxy,
31923786911580160,2011-01-31 03:56:38 +0000,.@Grooveshark icon on front page of @lovedsgn http://t.co/rj6uDHe,http://lovedsgn.com/
31898869331664896,2011-01-31 02:17:37 +0000,@hendo13 Elements? http://t.co/TA5qpEk,http://itunes.apple.com/us/app/elements-dropbox-powered-text/id382752422?mt=8
31888992437805057,2011-01-31 01:38:22 +0000,42 nothing NFC,
31885963055603712,2011-01-31 01:26:20 +0000,RT @NateBoat: Let's get @TaskEater into the top 10! http://t.co/0R4qFmX,http://idzr.org/emru
31828003344355328,2011-01-30 21:36:01 +0000,Grooveshark for Mac Icons on @lovedsgn http://t.co/fjecCXB & @dribbble http://t.co/lbTEKJr,http://dlov.es/~3ad,http://drbl.in/NKN
31817599599771648,2011-01-30 20:54:41 +0000,Updated the @Grooveshark icon. Download here http://t.co/A9jY67q,http://cl.ly/4HZ1
31817458843131904,2011-01-30 20:54:07 +0000,@iconfinder_help Here's the new link http://t.co/b8bCpjT included is all sizes + ICNS file. Thank!,http://cl.ly/4HlI
31812610433220608,2011-01-30 20:34:52 +0000,@iconfinder_help Before you put that grooveshark one up I have to modify the sizes. They are off,
31809046231130112,2011-01-30 20:20:42 +0000,@iconfinder_help personal use only,
31807216025608193,2011-01-30 20:13:25 +0000,@iconfinder_help Yeah and if I make more social individual icons you can add it to this set,
