219173717463408640,2012-06-30 21:01:00 +0000,@_Everaldo Nice laptop stand! I have the same one.,
219169809735229441,2012-06-30 20:45:29 +0000,@mantia Lol,
219161968349687808,2012-06-30 20:14:19 +0000,Android fans are funny too http://t.co/dhBt9zIr,http://c.dlnz.me/HnKb
219161675713101825,2012-06-30 20:13:09 +0000,People are funny.,
219161600840577024,2012-06-30 20:12:52 +0000,"iOS 6: When an update is so boring that even a little animation in updates seems impressive." http://t.co/5gXHCBNg,http://c.dlnz.me/HmEX
219153818007515138,2012-06-30 19:41:56 +0000,User Glyph on @dribbble: http://t.co/O8L1YBor,http://c.dlnz.me/HmO4
219121855703957504,2012-06-30 17:34:56 +0000,@SteveStreza I love Digitimes and Gizmodo #sarcasm,
219121242014355456,2012-06-30 17:32:29 +0000,Feed finally is working. Activity still seems to be down. #instagram http://t.co/5CEvsRQ4,http://c.dlnz.me/HloP
219120552873426946,2012-06-30 17:29:45 +0000,@dwaldron Yeah, I’ve seen a couple too but from late last night.,
219119330061852673,2012-06-30 17:24:53 +0000,@dwaldron Last picture on my feed is from 15hr ago 😕,
219118774253662208,2012-06-30 17:22:41 +0000,@dwaldron Wat http://t.co/1J889HIK,http://c.dlnz.me/HlwL
219118671056994304,2012-06-30 17:22:16 +0000,I cannot believe Instagram is still down. #instagramdeprived,
219114268795211779,2012-06-30 17:04:47 +0000,@fffabs @LukesBeard Yea, until apps are up-to-par with iOS’s, I won’t be switching. But, Nexus 7 looks interesting. May give it a try.,
219108214158000130,2012-06-30 16:40:43 +0000,@LukesBeard …instead of one big update/one minor update a year. Already 9 months since iOS 5 launched and we’re only at 5.1.1,
219107950713769984,2012-06-30 16:39:40 +0000,@LukesBeard Agree 100%. Apple seems to be falling behind fast with iOS. They should have more updates to the OS throughout the year…,
219107008396275712,2012-06-30 16:35:56 +0000,@LukesBeard After watching the keynote, I’m pretty impressed with Jellybean compared to iOS 6.,
219106297109430273,2012-06-30 16:33:06 +0000,@LukesBeard I can’t believe how fast it is.,
219097981364871169,2012-06-30 16:00:04 +0000,@alanvanroemburg Yea.,
219072552717389825,2012-06-30 14:19:01 +0000,@NateBoat That’s crazy!,
218942716803944450,2012-06-30 05:43:06 +0000,@SteveStreza Such a good show!,
218940530808205312,2012-06-30 05:34:24 +0000,@dwaldron LMAO, I NEED MY INSTAGRAM!,
218939856661909505,2012-06-30 05:31:44 +0000,@kkrewink Get to bed...,
218939178988212224,2012-06-30 05:29:02 +0000,@dwaldron This is literally Amazon's Prime® time where they shine.,
218934289524457472,2012-06-30 05:09:36 +0000,@NateBoat Yep, haha. Just hit here and the power is already flickering….,
218933467046608897,2012-06-30 05:06:20 +0000,@samsoffes @nateboat Wouldn't it be great if everything just worked, all the time!,
218933254949060608,2012-06-30 05:05:30 +0000,The east coast is getting hit http://t.co/H7MkJW9N,http://c.dlnz.me/HkIU
218932376653406208,2012-06-30 05:02:00 +0000,@NateBoat @samsoffes I don't think Cloud uses AWS, do they?,
218931764868038657,2012-06-30 04:59:34 +0000,@NateBoat @samsoffes Heroku is down because AWS (Amazon) is down.,
218923063629201409,2012-06-30 04:25:00 +0000,Woah! My eBay item sold in 7 hours!,
218911149129859072,2012-06-30 03:37:39 +0000,This is a joke http://t.co/yXnmnH2J,http://c.dlnz.me/HlHH
218843246359617537,2012-06-29 23:07:50 +0000,@alanvanroemburg Yeah, I’m pretty sure. They don’t come up even when you search?,
218839200722731008,2012-06-29 22:51:45 +0000,@alanvanroemburg Yelp,
218831103354617857,2012-06-29 22:19:35 +0000,@kleinmaetschke Full year or a month one?,
218804367724257280,2012-06-29 20:33:21 +0000,@lukkkkkkas http://t.co/5l8lBV5L,http://c.dlnz.me/Hk3L
218800365531955201,2012-06-29 20:17:26 +0000,@maxvoltar No LayerCake?,
218785679956647937,2012-06-29 19:19:05 +0000,@kkrewink LOL, expect it's a #latergram,
218785249251962880,2012-06-29 19:17:22 +0000,@kkrewink Philly,
218785107652247553,2012-06-29 19:16:49 +0000,http://t.co/8BcEiW9D,http://instagr.am/p/MeBu-wDr9u/
218560444141539328,2012-06-29 04:24:05 +0000,#quintuple v2 http://t.co/r6azzJcT,http://instagr.am/p/Mcbk78Dr0R/
218554787040473089,2012-06-29 04:01:36 +0000,@alanvanroemburg …Android showed off.,
218554716177694721,2012-06-29 04:01:19 +0000,@alanvanroemburg I don't know if you watched it already, but definitely check out the Google IO Day 1 keynote. A lot of cool stuff from..,
218554583264407559,2012-06-29 04:00:47 +0000,@alanvanroemburg Yeah haha. At least release 0.6 versions of the OS, a new one every other month.,
